category,title,context,group,url,contact
智財法規,中央研究院智慧財產權及成果所得收入支出管理要點,"三、 為增進科學技術研究發展所需支出，收入得依歸屬部分，分別支用於下列用途：
(一) 歸屬於創作人所屬單位或實驗室部分：
1. 中研院設置講座、人才培訓及邀請國內外學者來訪之經費。
2. 實驗室研究與行政相關費用。
3. 智慧財產權申請、註冊、推廣或維護之規費及專業人士委任費用。
4. 保護智慧財產權之法律費用及專業人士委任費用。
5. 科學技術研究發展環境、資產之設置、擴充及升級費用。
6. 推動國際科學技術交流及合作費用。
7. 推動臺灣地區與大陸地區科學技術交流及合作費用。
8. 收入依法所需繳納之稅賦或支出。
9. 延攬及留住傑出人才所需支出。
10. 其他有助於技轉授權有關之費用。
(二) 歸屬於中研院部分：
1. 同前款第一目至第十目之用途。
2. 辦理技轉授權人員之薪資、辦理技轉授權有績效人員之獎金及其他人事費用。
3. 辦理智慧財產權保護、技轉及運用業務之相關費用。
4. 購置資訊設備、圖書或智慧財產權相關資料庫等支出。
5. 推動基礎研究、應用研究及技術發展支出。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智慧財產權及成果所得收入支出管理要點,四、 支出運用涉及採購者，應依科學技術研究發展採購監督管理辦法、中央研究院科學技術研究發展採購作業要點或政府採購法相關規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智慧財產權及成果所得收入支出管理要點,五、 中央研究院智慧財產權及成果所得收入支出管理要點應經中研院主管會報通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,"一、 中央研究院（以下簡稱中研院）為管理因運用研究發展成果所獲得之股權，並提升持股管理效率，特訂定中央研究院研究發展成果股權管理作業要點。
二、 股權之管理，由中研院智財技轉處（以下簡稱智財處）主辦，並由中研院相關單位協助配合辦理，其辦理項目及權責單位如下：
(一) 智財處：辦理股權管理及簽報、檢討等相關事務。
(二) 總務處：辦理股權相關文件保管、交易帳戶變更授權代理人及維護、股票註銷等相關事務。
(三) 主計室：辦理股權相關帳務審核。
(四) 法制處：辦理法律相關事務。
股權管理業務，智財處於必要時，得報經中研院核定後，委託專業機構、法人或團體為之。
三、 中研院因管理及運用研發成果而獲得營利事業之股權，智財處應將各該營利事業之股票獨立造冊，且每三個月更新有價證券持有明細表予總務處及主計室。
四、 智財處應依營利事業營運狀態分類為營運中、停業中或解散等狀態，並就營運中及停業中之營利事業股權進行管理。
五、 智財處管理中研院持有之營運中營利事業股權，應依下列規定辦理：
(一) 其屬國內營利事業者: 
1. 持續與營利事業保持連繫。
2. 每六個月於經濟部商業司網站及財政部稅務入口網站進行狀態查詢。已上市（櫃）或興櫃之營利事業，應每月查詢一次其股價，並更新上市（櫃）、興櫃有價證券每月市值查詢紀錄表。
3. 派員出席營利事業股東會，以蒐集其經營、財務狀態及重大訊息，並做成紀錄。
4. 當中研院取得任一公開發行公司已發行股份總額超過百分之十之股份時，應依證券交易法及相關規定配合辦理申報。
(二) 其屬國外營利事業者: 
1. 持續與營利事業保持連繫。
2. 每六個月於網路查詢營運狀態。
3. 營利事業之股票已於國外證券交易所掛牌買賣且可於網路上查詢其股價時，應至少每月查詢一次，並更新國外上市有價證券每月市值查詢紀錄表。
智財處應每六個月召開一次內部會議，由股務人員彙整前項查報資料進行討論並做成會議紀錄。
六、 智財處管理中研院持有之停業中營利事業股權，應每六個月與營利事業連繫一次，詢問並記錄其是否有展延停業或復業之規劃。
七、 中研院股權處分複審委員會（以下簡稱複審委員會）應每年召開一次會議檢討股權管理事宜，必要時得召開臨時會議。
八、 中研院出席營利事業股東會之代表，如接獲該事業通知將開會處理解散、合併或分割等重大事項時，應於股東會召開前將相關資料陳報複審委員會，由複審委員會決議後續辦理程序。
九、 中央研究院研究發展成果股權管理作業要點經院長核定後發布實施，修正時亦同。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,一、 中央研究院（以下簡稱中研院）為管理因運用研究發展成果所獲得之股權，並提升持股管理效率，特訂定中央研究院研究發展成果股權管理作業要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,"二、 股權之管理，由中研院智財技轉處（以下簡稱智財處）主辦，並由中研院相關單位協助配合辦理，其辦理項目及權責單位如下：
(一) 智財處：辦理股權管理及簽報、檢討等相關事務。
(二) 總務處：辦理股權相關文件保管、交易帳戶變更授權代理人及維護、股票註銷等相關事務。
(三) 主計室：辦理股權相關帳務審核。
(四) 法制處：辦理法律相關事務。
股權管理業務，智財處於必要時，得報經中研院核定後，委託專業機構、法人或團體為之。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,三、 中研院因管理及運用研發成果而獲得營利事業之股權，智財處應將各該營利事業之股票獨立造冊，且每三個月更新有價證券持有明細表予總務處及主計室。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,四、 智財處應依營利事業營運狀態分類為營運中、停業中或解散等狀態，並就營運中及停業中之營利事業股權進行管理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,"五、 智財處管理中研院持有之營運中營利事業股權，應依下列規定辦理：
(一) 其屬國內營利事業者: 
1. 持續與營利事業保持連繫。
2. 每六個月於經濟部商業司網站及財政部稅務入口網站進行狀態查詢。已上市（櫃）或興櫃之營利事業，應每月查詢一次其股價，並更新上市（櫃）、興櫃有價證券每月市值查詢紀錄表。
3. 派員出席營利事業股東會，以蒐集其經營、財務狀態及重大訊息，並做成紀錄。
4. 當中研院取得任一公開發行公司已發行股份總額超過百分之十之股份時，應依證券交易法及相關規定配合辦理申報。
(二) 其屬國外營利事業者: 
1. 持續與營利事業保持連繫。
2. 每六個月於網路查詢營運狀態。
3. 營利事業之股票已於國外證券交易所掛牌買賣且可於網路上查詢其股價時，應至少每月查詢一次，並更新國外上市有價證券每月市值查詢紀錄表。
智財處應每六個月召開一次內部會議，由股務人員彙整前項查報資料進行討論並做成會議紀錄。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,六、 智財處管理中研院持有之停業中營利事業股權，應每六個月與營利事業連繫一次，詢問並記錄其是否有展延停業或復業之規劃。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,七、 中研院股權處分複審委員會（以下簡稱複審委員會）應每年召開一次會議檢討股權管理事宜，必要時得召開臨時會議。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,八、 中研院出席營利事業股東會之代表，如接獲該事業通知將開會處理解散、合併或分割等重大事項時，應於股東會召開前將相關資料陳報複審委員會，由複審委員會決議後續辦理程序。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權管理作業要點,九、 中央研究院研究發展成果股權管理作業要點經院長核定後發布實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,一、 中央研究院（以下簡稱中研院）為依據中研院科學技術研究發展成果歸屬及運用辦法，辦理研究發展成果股權之處分，以確保中研院權益，特訂定中央研究院研究發展成果股權處分作業要點，中央研究院研究發展成果股權處分作業要點未規定者，適用其他法令規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,"二、 股權之處分，由智財技轉處（以下簡稱智財處）主辦，並由中研院相關單位協助配合辦理，其辦理項目及權責單位如下：
(一) 智財處：辦理股權處分、執行及執行結果簽報、檢討等相關事務。
(二) 總務處：辦理股權相關文件保管、交易帳戶開立及維護、集保、委託服務招標等相關事務。
(三) 主計室：辦理股權會計相關事務。
(四) 法制處：辦理法律相關事務。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,"三、 中研院處分股權應由智財處自行或委託專業機構規劃股權處分方案。
股權處分方案之處分價格及時點之評估，應包括以下事項：
(一) 上市（櫃）股權處分方案，應參考當時最近成交價格，並得考量其每股淨值、技術與獲利能力。
(二) 非上市（櫃）股權處分方案，應包括擬出售之對象、底價股數及時間區間。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,"四、 中研院對股權處分方案，分初審及複審二階段審議。但依法律或契約行使權利處分股權且出售對象特定時，得逕提股權處分複審委員會（以下簡稱複審委員會）審議。
股權處分方案初審（以下簡稱初審），由中研院依個案性質得委請會計師或其他專業人士二至三人擔任初審委員，針對股權處分方案進行實質審查，並作成初審意見送複審委員會審議。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,"五、 複審委員會置委員九至十一人，由秘書長擔任召集人，負責召集會議及擔任主席。召集人因故未能出席會議時，由召集人就委員中指定一人代理之。
複審委員會委員由中研院秘書長、智財處處長、總務處處長、法制處處長及主計室主任為當然委員，其餘委員由院長指定中研院研究發展成果管理委員會委員一至二人及院外專家擔任之。
複審委員會委員任期二年，期滿得連任；任期內如有出缺者，其繼任人選任期至原任期屆滿之日止。委員均為無給職，但院外委員得支給出席費及交通費。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,六、 股權處分方案經複審委員會審議並經院長核定後，由中研院相關單位依第二點所定之權責，自行或委託專業機構執行股權處分方案。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,"二、 股權之處分，由智財技轉處（以下簡稱智財處）主辦，並由中研院相關單位協助配合辦理，其辦理項目及權責單位如下：
(一) 智財處：辦理股權處分、執行及執行結果簽報、檢討等相關事務。
(二) 總務處：辦理股權相關文件保管、交易帳戶開立及維護、集保、委託服務招標等相關事務。
(三) 主計室：辦理股權會計相關事務。
(四) 法制處：辦理法律相關事務。

七、 第二點所定之權責單位，應將處分股權相關文件妥善保存。
參與股權處分人員應遵守保密及利益迴避原則。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,八、 股權處分後之所得收入，應依程序撥入中研院科學研究基金，並依中研院智慧財產權及成果所得收入支出管理要點辦理支用。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究發展成果股權處分作業要點,九、中央研究院研究發展成果股權處分作業要點經院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,一、 中央研究院（以下簡稱中研院）為規範科學技術研究發展成果權益收入（以下簡稱權益收入）各項事務之辦理程序，依據中研院科學技術研究發展成果歸屬及運用辦法第六條、第七條、第八條及第九條規定，特訂定中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,二、 中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項所稱權益收入，包含授權金、權利金、價金、股權、材料移轉收入或其他權益。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"三、 中研院辦理權益收入之權責單位如下：
(一) 智財技轉處：權益收入之收取、分配、通知、轉讓過戶等相關事宜。
(二) 總務處：權益收入之保管、列帳（含支票存入）、出納及其他國有財產管理等相關事宜。
(三) 主計室：權益收入會計相關事宜。
(四) 創作人代表：全體創作人權益收入之分配事宜。如權益收入涉及多項技術，則由各創作人代表共同協調分配事宜。
(五) 創作人所屬單位：
1. 創作人及其所屬實驗室權益收入之給付。
2. 衍生稅款及規費之計算與繳納。
3. 開立扣繳憑單及其他相關事宜。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"四、 授權契約簽訂前，創作人代表所屬單位應發函提供「權益收入分配同意書」予智財技轉處。
中研院收到權益收入後，應於二週內辦理簽報事宜。簽准後，現金分配於三個月內完成作業，但法令或契約另有規定，或專案簽准者，從其規定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"五、 現金分配作業事項如下：
(一) 收取及列管：智財技轉處收到權益收入匯入中研院現金帳戶之通知，應確認金額是否符合契約規定。如收到權益收入為支票，應於點收後移請總務處辦理支票存入、列帳及出納相關事宜，並請主計室辦理會計相關事宜。
(二) 分配：智財技轉處依據第四點第二項辦理簽報事宜，簽准後，函知創作人代表、創作人所屬單位及主計室。
(三) 給付：創作人所屬單位收到智財技轉處分配函後，依稅法及全民健康保險之相關規定，於期限內處理代扣稅款、補充健保費等相關事宜，且於法定期限內開立扣繳憑單予創作人。
(四) 繳納國庫或資助機關：
1. 國庫：智財技轉處每季彙整繳交金額，將明細表及匯款資料函知行政院國家科學技術發展基金管理會。
2. 資助機關：智財技轉處申請匯款或檢附總務處開立之支票，依各資助機關之規定辦理繳交及通知作業。另每季彙整繳交金額等相關資料進行控管。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"六、 股權因轉讓過戶所衍生應負擔之相關費用如下：
(一) 創作人應自行負擔證券交易稅。
(二) 創作人所屬單位負擔包含股票分割費用、股票印製費用、補充健保費等相關費用。
創作人所屬單位負擔前項費用，其現金不足支應之差額，暫由院方墊付，俟股權處分取得現金時，扣除前述代墊之差額後，再進行分配予創作人所屬單位。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"七、 未上市、櫃及上市、櫃或興櫃股權之分配作業如下：
(一) 收取及列管：智財技轉處收取股權，應點收並移請總務處保管及列帳，並請主計室辦理股權會計相關事宜。
(二) 分配：智財技轉處依第四點第二項辦理創作人、國庫或資助機關之股權分配事宜，簽准後，連同每股過戶轉讓價格等相關資料函知創作人代表及創作人所屬單位，並副知主計室。
(三) 轉讓過戶：
1. 智財技轉處辦理事項：
(1) 通知各創作人受分配股數、應繳納證交稅金額並向創作人收取轉讓過戶相關文件辦理用印事宜。
(2) 過戶股權予創作人後，將過戶完成之股權相關資料函知創作人及創作人所屬單位。
(3) 函送轉讓過戶相關文件至國庫或資助機關辦理用印事宜。
(4) 過戶股權轉讓予國庫或資助機關後，將過戶完成之股權相關資料函知國庫或資助機關。
2. 創作人所屬單位辦理事項：
(1) 收到智財技轉處轉讓過戶函後，將證券交易稅收據之出賣人收據聯留存記帳，代徵人收執聯及股票交付創作人留存。
(2) 創作人所屬單位依稅法及全民健康保險之相關規定，於期限內繳納代扣稅款、補充健保費，並於法定期限內開立扣繳憑單予創作人。
股權以一次分配為原則，如中研院與創作人另有約定，得依約定辦理分次分配。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,"八、 創作人如放棄權益收入之分配，須於「中央研究院研發成果揭露表」中填具歸屬本人之權益收入分配事宜或另填具「權益收入放棄聲明書」，由創作人代表或其所屬單位發函予智財技轉處，其放棄之權益收入歸中研院所有，由智財技轉處簽准後撥入中研院科學研究基金。
智財技轉處依據第四點第二項辦理分配事宜之後，上述「中央研究院研發成果揭露表」或「權益收入放棄聲明書」中歸屬創作人之權益收入所得分配內容不得更改。
創作人如受領遲延，或難為給付，由該創作人所屬單位通知智財技轉處，由智財技轉處簽准後辦理提存或保管。
因辦理前項提存或保管所衍生之相關費用，中研院得向創作人收取，收費辦法另定之。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,九、 中研院股權之處分，依「中央研究院研究發展成果股權處分作業要點」規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,十、 本注意事項生效實施前之相關成果權益收入事務，除性質不同者外，得適用本注意事項相關規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,十一、 有關權益收入之分配及轉讓相關程序應注意保密，如涉及個人資料，應確保創作人之隱私權。相關流程如需發文時，承辦人應加註「發文時請加公文封套」。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理科學技術研究發展成果權益收入各項事務應注意事項,十二、 股權未分配前，由中研院依法行使股東權利。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,一、 中央研究院為建立中研院研發成果之營業秘密管理原則，特訂定中央研究院研發成果之營業秘密管理要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,二、 中研院研發成果之營業秘密，係指符合營業秘密法第二條規定，並依中研院科學技術研究發展成果歸屬及運用辦法規定歸屬於中研院之營業秘密。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,三、 中研院研發成果之營業秘密，中研院創作人、實驗室及中研院智財技轉處應依其性質採取適當之管理措施。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,"四、 中研院創作人欲提報其研發成果時，須填具中研院研發成果揭露表，並由所、中心協助以公文密件方式送交院本部，由智財處辦理後續程序。
研發成果揭露表之提送及管理，應依循中研院處理機密文書作業要點及中研院其他相關規定辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,"五、 中研院研發成果之營業秘密受侵害或有受侵害之虞時，應於知悉起立即進行事實調查及評估。
前項情形，如經調查後認為事證明確者，中研院應評估是否提起相關法律救濟，並得視情況委請具法律專業之事務所或律師處理。
中研院因研發成果之營業秘密侵權爭議案件所收取之賠償金、和解金或相關金錢給付或其他財產上利益，留存於中研院科學研究基金，並依中研院科學研究基金收支保管及運用辦法辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,六、 中央研究院研發成果之營業秘密管理要點如有未盡事宜，依中央研究院科學技術研究發展成果歸屬及運用辦法、營業秘密法及其他相關法?規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研發成果之營業秘密管理要點,七、 中央研究院研發成果之營業秘密管理要點經院本部主管會報通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,一、 中央研究院（以下簡稱中研院）為有效管理中研院商標相關事項，特訂定中央研究院商標管理要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,二、 中研院商標之註冊申請、維護、商業授權、收益等事項，由中研院智財技轉處（以下簡稱智財處）統籌辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"三、 中研院商標，如內容涉及中研院及各所、中心中英文名稱、院徽、所徽或其他具有表徵中研院形象之標誌，除本點另有規定外，不授權他人商業使用。
中研院得委託或授權他人設計、製作、銷售具中研院代表性及紀念性質之物品。
第一項所稱商業使用，係指商標法第五條規定之使用態樣。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"四、 為有效管理中研院商標，下列事項應經中研院研究發展成果管理委員會（以下簡稱研管會）審議：
(一) 中研院商標註冊申請案。
(二) 中研院商標授權商業使用（以下簡稱商標商業授權）。
(三) 中研院商標權拋棄或讓與之處分。
(四) 中研院受讓商標權之決定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"五、 中研院人員（以下簡稱提案人）或各所、中心欲以中研院名義申請商標註冊，應向智財處提案，經智財處初審通過後提請研管會審議。
研管會決議提出申請商標註冊之案件，所需各項費用，由中研院負擔。
研管會決議不提出申請之案件，依決議內容辦理後續程序。
前項情形，研管會得決議將申請權讓與提案人或第三人。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"六、 自然人、法人或合法設立登記之機構，符合下列情形之一，得向智財處申請商標商業授權：
(一) 與中研院訂有契約進行技術移轉、合作、委託或授權，而有提出申請商標商業授權之必要，且於契約有效期間內提出申請者。
(二) 與中研院尚未簽訂契約，但已進行專屬或非專屬技術授權契約之協商，且經中研院專案核定得提出申請商標商業授權者。
前項第二款情形，商標商業授權申請案得提前與專屬或非專屬技術授權案併送中研院審議。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"七、 申請商標商業授權者，須備齊前點第一項第一款之契約或第二款之契約草案，並檢附相關文件及計畫書，其檢附之內容如下：
(一) 申請人身分證明文件：
1. 申請人為自然人者，應檢附國民身分證影本或國籍證明書或護照影本。
2. 申請人為法人者，應檢附最新有效設立（變更）證明。
3. 申請人為法人以外之其他機構者，應檢附合法登記或設立之證明文件影本。
(二) 計畫書內容應包含：
1. 營業簡介及實績。
2. 商標應用目的、範圍及地區。
3. 商品應用、設計理念、設計圖及彩色實物圖樣說明。
4. 使用計畫書（包含行銷計畫、宣傳方式、預估營業額及銷售管道）。
5. 申請使用期間或次數。
6. 授權金、權利金或回饋金條件。
(三) 其他經智財處要求檢附之文件。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,八、 中研院商標使用於商品者，依商品之性質，中研院得要求被授權對象投保產品責任保險。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"九、 歸屬中研院之商標，除中央研究院科學技術研究發展成果歸屬及運用辦法另有規定外，應至少於商標權期間屆滿前六個月開始進行維護評估，中研院得參酌相關單位意見，為下列之處置：
(一) 繼續或終止繳納延展註冊申請費。
(二) 將權利以有償或無償方式讓與第三人。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,"十、 中研院商標權受侵害或有受侵害之虞時，應於知悉起立即進行事實調查及評估。事證明確者，中研院應評估是否提起相關法律救濟，並得視情況委請具法律專業之事務所或律師處理。
中研院因商標侵權爭議案件所收取之賠償金、和解金或相關金錢給付或其他財產上利益，留存於中研院科學研究基金，並依中研院科學研究基金收支保管及運用辦法辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,十一、 中央研究院商標管理要點如有未盡事宜，依中央研究院科學技術研究發展成果歸屬及運用辦法、商標法及其他相關法令規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院商標管理要點,十二、 中央研究院商標管理要點經研管會通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,一、 中央研究院（以下簡稱中研院）為落實科學技術研究發展成果之管理，保護中研院所育成、發現、開發之植物品種，並據以妥善管理植物品種及運用其相關權利，特訂定中央研究院植物品種權保護管理作業要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,"二、 中央研究院植物品種權保護管理作業要點用詞，定義如下：
(一) 品種：依植物品種及種苗法定義為最低植物分類群內之植物群體，其性狀由單一基因型或若干基因型組合所表現，能以至少一個性狀與任何其他植物群體區別，經指定繁殖方法下其主要性狀維持不變者。
(二) 育種者：指育成品種或發現並開發品種之人員。
(三) 主管機關：在中央為行政院農業委員會（以下簡稱農委會）。
(四) 植物品種權：指依植物品種及種苗法規定，具備新穎性、可區別性、一致性、穩定性及一適當品種名稱之品種，經主管機關核准品種權登記者。
(五) 基因轉殖：使用遺傳工程或分子生物等技術，將外源基因轉入植物細胞中，產生基因重組之現象，使表現具外源基因特性。但不包括傳統雜交、誘變、體外受精、植物分類學之科以下之細胞與原生質體融合、體細胞變異及染色體加倍等技術。
(六) 基因轉殖植物：指應用基因轉殖技術獲得之植株、種子及其衍生之後代。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,三、 育種者之權利義務，準用中研院科學技術研究發展成果歸屬及運用辦法（以下簡稱本辦法）有關創作人之規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
