index,category,title,question,group,url,contact,answer
110,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,What does Academia Sinica’s information security policy cover? Why these ranges?,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"According to the text, Academia Sinica’s information security policy covers:

1. Electronic data related to academic research and administrative support, as well as the networks, computers and programs that transmit, store and process such data, are all information assets.
2. The confidentiality, integrity and availability of the underlying information assets should be properly protected.
3. Personnel should abide by relevant laws and regulations on information security and the relevant regulations of Academia Sinica.
4. Collection, processing and application in accordance with the law"
111,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,How is Academia Sinica’s information security policy implemented and managed? What measures are in place?,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"According to Academia Sinica’s information security and personal information protection policies and regulations, its information security policy implementation and management measures include:

1. Establish the position of Chief Information Security Officer, which shall be held by the vice president or secretary-general and shall be in charge of the information security affairs of the entire hospital.
2. Establish an ""Information Security and Personal Information Protection Committee"" to review information security and personal information protection matters.
3. Each unit should appoint an information security manager (the director should be the deputy director or above of the unit)"
112,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,Is Academia Sinica’s information security policy regularly reviewed and revised?,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"According to the text description, the Information Security and Personal Information Protection Policy and Regulations of Academia Sinica stipulates that the Chief Information Security Officer shall be the deputy dean or secretary-general and shall be in charge of the information security affairs of the entire institute; there is also an ""Information Security and Personal Information Protection Officer"" The ""Protection Committee"" reviews information security and personal information protection matters. Therefore, Academia Sinica’s information security policies and regulations should be regularly reviewed and revised."
113,Services shared by the whole hospital-Information Security Zone,Information security regulations,"The following questions are all titled ""Information Security Regulations"":",information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"Please answer the questions according to the following tone:

Question 1: Article 12 of the Key Implementation Points of the Information Security Regulations stipulates that the hospital and its affiliated units shall regularly take inventory of the personal information files held by the hospital, report them to the dean or his authorized personnel for approval, and then disclose them in accordance with the provisions of Article 17 of the Personal Information Law. On the hospital website. How should this hospital and its affiliated units handle this operation?

Answer: According to Article 17 of the Personal Information Law, this court and its affiliated units should conduct regular inventory"
114,Services shared by the whole hospital-Information Security Zone,Information security regulations,"What principles should Academia Sinica follow when collecting, processing or using personal information?",information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"According to the implementation points of Academia Sinica’s Personal Information Protection and Security Maintenance Standards, the principles that should be followed when collecting, processing or using personal information include:

1. It should be necessary to perform the legal duties of this court: the collection, processing or use of personal information should be related to the legal duties of this court, otherwise it should be deleted or rejected.
2. It should be consistent with the specific purpose of collection: the collection, processing or use of personal information should be consistent with the specific purpose of the legal duties of the court, otherwise it should be"
115,Services shared by the whole hospital-Information Security Zone,Information security regulations,How should personal data fields be defined?,information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"According to the definition in Article 2 of the Personal Data Law, personal data fields refer to the personal data items listed in paragraphs 1 to 10 of Article 2 of the Personal Data Law. In other words, personal data fields refer to the individual items listed in Article 2 of the Personal Data Law."
116,Services shared by the whole hospital-Information Security Zone,Information security regulations,What are the methods for de-identifying personal data?,information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"According to Article 10 of the Implementation Points of the Personal Data Protection and Security Maintenance Standards of Academia Sinica, the de-identification processing methods of personal data include:

1. Code replacement: Replace the personal data field code with a new number so that the person concerned cannot be directly identified.
2. Delete or hide some personal data fields: Delete or hide some personal data fields so that the parties cannot be directly identified.
3. Data encryption: Encrypt personal information fields so that they cannot"
117,Services shared by the whole hospital-Information Security Zone,Information security regulations,Under what circumstances can the personnel performing legal duties of this court verify the contents of personal information fields based on facts?,information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"According to the ninth point of the Implementation Key Points of the Personal Data Protection and Security Maintenance Standards of Academia Sinica, personnel performing statutory duties of this institute may verify the contents of personal data fields based on facts, but only in the following circumstances:

1. The party concerned requests verification of the contents of the personal information field in accordance with Paragraph 1 of Article 10 or Paragraph 4 of Article 10-1 of the Personal Information Law.
2. The personnel performing legal duties of this court shall verify the contents of the personal data fields based on the facts and obtain the consent of the parties concerned."
118,Services shared by the whole hospital-Information Security Zone,Information security regulations,"Why the ""minimum collection"" principle is to collect individuals",information,https://isc.sinica.edu.tw/archives/36d07a21e1c7ce9b,Information Service Desk 02-2789-8855,"According to the definition in Article 2 of the Personal Information Law, ""minimum collection"" means that when collecting personal information, the minimum scope and minimum quantity should be the principle, and only necessary personal information should be collected. In order to implement the protection of personal information, this hospital will also follow this principle when collecting personal information."
119,Services shared by the whole hospital-Information Security Zone,Information security regulations,"oh! Well, the Information Security and Personal Data Protection Committee of Academia Sinica is responsible for deliberation on a lot of matters! Including personnel management and information security training, computer room security management, network security management, computer system security management, application system access control management, application system development and maintenance security management, electronic data security management, personal data security maintenance regulations, To promote the information security management system, there are also other matters related to information security and personal data protection, a total of 10 items!",information,https://isc.sinica.edu.tw/archives/836f4908180c8911,Information Service Desk 02-2789-8856,"OK! According to the above description, the Information Security and Personal Data Protection Committee of Academia Sinica is responsible for deliberation on 10 matters, including personnel management and information security training, computer room security management, network security management, computer system security management, and application system access. Control management, application system development and maintenance security management, electronic data security management, personal data security maintenance regulations, information security management system promotion, and other related information security and personal data protection matters."
120,Services shared by the whole hospital-Information Security Zone,Information security regulations,"Ah, I'm curious,",information,https://isc.sinica.edu.tw/archives/836f4908180c8911,Information Service Desk 02-2789-8856,"OK! According to the regulations on the key points for the establishment of the Information Security and Personal Data Protection Committee of Academia Sinica, the number of members of the committee is nineteen to twenty-three. Among them, the ex-officio members are the Chief Information Security Officer, the Convener of the Information Business Advisory Committee, and the Information Science Research Council There are five people, including the director of the institute, director of the Information Technology Innovation Research Center, and heads of various departments at the institute's headquarters, and six to eight members, selected by the dean, three of whom are recommended by the Information Business Advisory Committee. The term of appointment of a member is two years, consecutive"
122,Services shared by the whole hospital-Information Security Zone,Information security regulations,The following questions are relevant to this document:,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"Please answer the questions according to the following text instructions, using the tone of everyday speech and avoiding the use of particles:

Question: What are the key points of management of electronic track data (Log) in Academia Sinica’s information communication system? What kind of system is it?

Answer: The key points for the management of electronic track data (Log) in Academia Sinica’s information system are to ensure that the collection, processing and utilization of electronic track data (Log) comply with the maintenance of information security and information privacy."
123,Services shared by the whole hospital-Information Security Zone,Information security regulations,What kind of personnel can apply to access Log?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the eighth point of the Implementation Key Points of the Information Security Management Standards of Academia Sinica, the Log Manager shall be responsible for managing the Log of the Information Communications System and shall bear the following responsibilities:

1. Log managers are not allowed to monitor and analyze Logs beyond their management rights and responsibilities.
2. Written access application documents should be properly kept by the Log data manager.
3. Information learned due to duties should be kept confidential.
4. Should be protected"
124,Services shared by the whole hospital-Information Security Zone,Information security regulations,How does the Log manager accept Log access applications?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the eighth point of the Implementation Key Points of Academia Sinica's Information Security Management Standards, when the Log Manager accepts an application for stamp access, he should first review the written application materials, confirm the applicant's qualifications and application content, and report to the unit supervisor as soon as possible. . If the unit supervisor or Log manager deems it necessary, the applicant may be required to submit a supplementary written application.

After the Log Manager accepts the application for stamp access, it should be handled in accordance with the provisions of Point 9. First, it should be"
125,Services shared by the whole hospital-Information Security Zone,Information security regulations,Why should unit managers announce privacy policies?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the ninth point of the Implementation Key Points of Academia Sinica's Information Security Management Standards, the unit manager should announce the privacy policy and state that the information management system will automatically record the category of the overall or individual user logs and their usage methods in order to maintain system security. This is because the information communication system collects, processes and uses personal data. In order to maintain information security and information privacy, in accordance with the provisions of Article 24 of the Enforcement Rules of the Personal Data Protection Act, the Central Research Institute has formulated the key points for the implementation of information security management standards, among which The ninth point is the requirement"
126,Services shared by the whole hospital-Information Security Zone,Information security regulations,What management responsibilities does a Log Manager have?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the eighth point of the implementation key points of the Information Security Management Standards of Academia Sinica, Log managers have the following four management responsibilities:

1. Logs shall not be monitored or analyzed beyond management rights and responsibilities.
2. Written access application documents should be properly kept by the Log data manager.
3. Information gained through duties shall be kept confidential.
4. Records of access applications should be kept."
127,Services shared by the whole hospital-Information Security Zone,Information security regulations,What levels does the “Information Communication System” referred to in this document include?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the definition in Article 2 of the Implementation Points of the Information Security Management Standards of Academia Sinica, the information communication system includes the following levels:

1. Information communication equipment: refers to computers, mobile phones, tablets and other devices that use the information communication system.
2.Information network: refers to network environments such as networks, regional networks, and wireless networks that use information communication systems.
3. Information communication application system: refers to the application software, applications, websites, etc. that use the information communication system.
4.Information information: refers to"
128,Services shared by the whole hospital-Information Security Zone,Information security regulations,How should the unit supervisor handle the situation when receiving a notification of an information security incident?,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the eighth point of the Implementation Key Points of the Information Security Management Standards of Academia Sinica, when the unit supervisor receives a notification of an information security incident, he should immediately take contingency measures and report it to the Information Security Incident Processing Center in accordance with regulations. In addition, unit supervisors should also supervise their personnel to handle information security incidents according to the procedures, and set up an information security incident handling team as appropriate to be responsible for investigation, processing and recovery."
129,Services shared by the whole hospital-Information Security Zone,Information security regulations,Log,information,https://isc.sinica.edu.tw/archives/83507e7921320116,Information Service Desk 02-2789-8858,"According to the management points of the electronic form track data (Log) of the information communication system of Academia Sinica, Log refers to the information automatically generated and used by software and hardware such as operating systems, application systems, information security equipment, and network equipment during the use of information communication system services. Status records include, but are not limited to, user access accounts, access times, network IP addresses, device codes, network paths, and other records of using the information communication system.

Scope of application:

Log manager: refers to the information of each unit of Academia Sinica"
130,Services shared by the whole hospital-Information Security Zone,Information security regulations,"oh! So, what should colleagues at Academia Sinica pay attention to when using instant messaging software?",information,https://isc.sinica.edu.tw/archives/778a2f228626465e,Information Service Desk 02-2789-8859,"Colleagues from Academia Sinica should pay attention to the following matters when using instant messaging software:

1. Choose SKI+: SKI+ has a point-to-point encryption function and is built by our professional team. The server is maintained by a reliable organization. It is recommended to use SKI+ for official purposes.
2. Pay attention to the installation security settings: When installing instant messaging software, only authorize the software necessary permissions to avoid leaking too much personal information; follow the original recommendations of each brand to set up security settings."
131,Services shared by the whole hospital-Information Security Zone,Information security regulations,⋯⋯？,information,https://isc.sinica.edu.tw/archives/778a2f228626465e,Information Service Desk 02-2789-8859,"Academia Sinica's guidelines for the use of instant messaging software for official purposes recommend the use of SKI+ because it has point-to-point encryption capabilities and is built by our professional team, with the server maintained by a reliable organization. If you need to use other communication software, it must have point-to-point encryption function, and the server should be built in Taiwan. Only grant necessary permissions to the software during installation to avoid leaking too much personal information. Follow the original recommendations of each brand of instant messaging software to set up security settings. Install instant messaging software"
132,Services shared by the whole hospital-Information Security Zone,Information security regulations,"ah? Why choose SKI+? This is because it has point-to-point encryption, is built by a professional team, and the servers are maintained by reliable organizations.",information,https://isc.sinica.edu.tw/archives/778a2f228626465e,Information Service Desk 02-2789-8859,"In order to improve the security of colleagues using instant messaging software, Academia Sinica provides the following suggestions:

1. It is recommended to use SKI+: SKI+ has point-to-point encryption function and is built by a professional team. The server is maintained by a reliable organization.
2. If you need to use other communication software, you should pay attention to the following matters: (1) It must have point-to-point encryption function. (2) The communication software server should be located in Taiwan.
3. Installation"
133,Services shared by the whole hospital-Information Security Zone,Information security regulations,"ah? If you must use other communication software, what should you pay attention to? For example, it must have point-to-point encryption, and the server should be located in Taiwan.",information,https://isc.sinica.edu.tw/archives/778a2f228626465e,Information Service Desk 02-2789-8859,"Academia Sinica's guidelines for the use of instant messaging software for official purposes recommend the use of SKYPE+ because it has a point-to-point encryption function and is built by our professional team, and the server is maintained by a reliable organization. If you must use other communication software, you should also pay attention to the following:

1. Must have point-to-point encryption function.
2. The communication software server should be located in Taiwan.

When installing instant messaging software, only grant necessary permissions to the software to avoid leakage"
134,Services shared by the whole hospital-Information Security Zone,Information security regulations,oh! So what should colleagues from Academia Sinica pay attention to when bringing their own electronic devices to the public administration area or external service area? Will there be a risk of being implanted with a virus or being inadvertently exposed to the leakage of important data? What should be done to ensure safety?,information,https://isc.sinica.edu.tw/archives/b2d6ce0ddfe50abf,Information Service Desk 02-2789-8860,"According to Academia Sinica’s guidelines for the use of self-portable electronic devices, colleagues should pay attention to the following matters when using self-portable electronic devices to the official administrative area or external service area:

1. The system and applications are updated regularly.
2. Install only the software you need.
3. Please install anti-virus and endpoint protection software on desktop computers and laptops and maintain normal operation.
4. Please download and install all applications or software from the official website.
5."
135,Services shared by the whole hospital-Information Security Zone,It is not recommended to use the mainland APP list,oh! So do you know which apps there are that can’t be used? Check it out quickly! 😅,information,https://its.sinica.edu.tw/posts/148906,Information Service Desk 02-2789-8861,"According to the above text description, the apps recommended to avoid include:

1. Apps developed in mainland China: Tiktok, WeChat, Sina Weibo, Viva Video, ZOOM conference software, etc.
2. Dangerous APPs of tools and communication types: Free Affluent Message, PDF Photo Scanner, delux Keyboard, etc.
3. APPs that have experienced security incidents: All APPs owned by Craigpark Limited."
136,Services shared by the whole hospital-Information Security Zone,List of mainland brand information and communication products,"oh! Well, I heard that a list of information and communication products from mainland brands will be listed, including Hikvision, Huawei, DJI and other equipment, and we will also check to see if there are any other mainland-owned manufacturers. Be careful not to buy products produced by Lenovo, ZTE, Honor, etc.! (?)",information,https://its.sinica.edu.tw/posts/148902,Information Service Desk 02-2789-8862,"oh! I heard that a list of information and communication products from mainland brands will be compiled, including equipment from Hikvision, Huawei, DJI, etc., and they will also be checked to see if there are any products produced by other mainland-owned manufacturers. Products such as Lenovo (Lenovo), ZTE (ZTE), Honor, etc. must be cautious and cannot be purchased! (?)

In fact, the government has issued an order requiring all agencies to"
137,Administrative Special Services-Information Security Zone,Information security requirements for information services procurement,"oh! So, let me think about it…",information,https://its.sinica.edu.tw/posts/164327,Information Service Desk 02-2789-8863,"good! Based on the procurement information security requirements of the Information Service Department, I have compiled the following information:

1. The contract must use our hospital’s information service procurement contract template: According to the requirements of the Information Services Office, the contract must use our hospital’s information service procurement contract template.
2. The information security requirements of the request (or specification) must be included in the RFP (requirement or specification): The Information Service Department requires that the information security requirements must be included in the RFP to ensure that the manufacturer can meet the requirements."
138,Administrative Special Services-Information Security Zone,Information security requirements for information services procurement,Question: Why is the information services procurement contract template necessary? What factors were taken into consideration? (confused face),information,https://its.sinica.edu.tw/posts/164327,Information Service Desk 02-2789-8863,"According to the text description of information security requirements for information services procurement, the information services procurement contract template must be used for two reasons:

1. The contract must use the hospital’s information service procurement contract template: In order to ensure that the procurement operation complies with the hospital’s regulations and standard operating procedures, the Information Services Office requires that the contract must use the hospital’s established procurement contract template.

2. The requirement (or specification) information security must be included in the RFP (requirement or specification)"
139,Administrative Special Services-Information Security Zone,Information security requirements for information services procurement,Question: What are the security requirements included in the RFP? Is it to ensure that manufacturers can meet the hospital's information security requirements? (thinking face),information,https://its.sinica.edu.tw/posts/164327,Information Service Desk 02-2789-8863,"According to point 2 of the information security requirements for procurement by the Information Service Department, the RFP (requirement or specification) must include the information security requirements item of the request (or specification). This item is to ensure that the manufacturer can meet the information security requirements of the hospital. . In other words, manufacturers must meet the hospital’s information security requirements, otherwise they will not win the bid.

For example, manufacturers must comply with point 3 of the information security requirements, that is, they must be included in the evaluation mechanism of the outsourced manufacturer’s information security professional qualifications or capabilities."
140,Administrative Special Services-Information Security Zone,Information security requirements for information services procurement,Question: Why contract-related documents must be included in the assessment mechanism of the outsourced vendor’s professional information security qualifications or capabilities?,information,https://its.sinica.edu.tw/posts/164327,Information Service Desk 02-2789-8863,"According to the information security procurement requirements of the Information Service Department, contract-related documents must include an evaluation mechanism for the outsourced vendor’s professional information security qualifications or capabilities, including an evaluation mechanism (the procurement case is an evaluation case) and a negotiation mechanism. This means that outsourced vendors must have professional information security capabilities and knowledge in order to undertake the procurement case of the Information Services Department.

For example, the Information Services Department requires outsourced manufacturers to comply with the ISO 27001 information security standard and pass verification by a third-party verification agency. also"
141,Administrative Special Services-Information Security Zone,Academia Sinica Vendor Information Security and Personal Information Protection Terms-Reference Template,"oh! So, if Academia Sinica’s manufacturers receive procurement cases from them, what information security and personal information protection matters should they pay attention to? (Shrugging doubtfully)",information,https://its.sinica.edu.tw/posts/164330,Information Service Desk 02-2789-8864,"oh! OK! According to the Information Disclosure Statement of Academia Sinica, manufacturers must comply with information security and personal information protection provisions if they receive procurement cases from them. This includes providing templates such as the confidentiality agreement and confidentiality agreement. Therefore, manufacturers must be careful to avoid breaking the law. (nod seriously)"
142,Administrative Special Services-Information Security Zone,Academia Sinica Vendor Information Security and Personal Information Protection Terms-Reference Template,"I heard that Academia Sinica has published a reference template for ""Manufacturer Information Security and Personal Information Protection Clauses"". Is this true? (eyes wide open in surprise)",information,https://its.sinica.edu.tw/posts/164330,Information Service Desk 02-2789-8864,"Yep, it is! Academia Sinica has indeed published a reference template of ""Manufacturer Information Security and Personal Information Protection Clauses"". You can check it on the Information Office website. (Uh-huh……)

Tone: normal

reason:

This is indeed an announcement from Academia Sinica, and it is published on the Information Office's website, so you don't need to use particles when answering, just answer the question directly."
143,Administrative Special Services-Information Security Zone,Academia Sinica Vendor Information Security and Personal Information Protection Terms-Reference Template,What are the information security and personal information protection provisions of Academia Sinica that manufacturers must abide by? (turn curiously,information,https://its.sinica.edu.tw/posts/164330,Information Service Desk 02-2789-8864,"According to the information security and personal information protection provisions announced by Academia Sinica, manufacturers must meet the following conditions:

1. Information security: Manufacturers must provide an information security management system that complies with ISO 27001 standards and has been verified by Academia Sinica.
2. Personal data protection: Manufacturers must provide personal data protection measures that comply with the Personal Data Protection Law and the Academia Sinica Personal Data Protection Policy, and must be verified by Academia Sinica.
3. Keep the closing letter:"
144,Services shared by the whole hospital-Information Security Zone,Email security recommendations,"OK, here are some questions for you:",information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"OK, I'll answer your questions in a normal tone and avoid using auxiliary verbs.

Question 1: What is the purpose of the email security recommendations provided by the Information Services Department?

Answer: The email security recommendations are provided to enhance email security, including anti-phishing suggestions, security settings, and email protection for home and office use.

Question 2: How can I set up email security settings?

Answer: You"
145,Services shared by the whole hospital-Information Security Zone,Email security recommendations,How can you ensure that your emails are secure when you send them? ✅,information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"OK! I can answer this question in an everyday speaking tone. First of all, I want to emphasize that email security protection is very important, especially in today's era of advanced network technology, where the threats of hacker attacks and social engineering attacks are becoming increasingly serious. Therefore, the Information Service provides a number of suggestions, including anti-hacking suggestions, security settings, email protection suggestions applicable to both home office and office, and social engineering attack protection suggestions, etc.

For example, the Information Services Office recommends that on the sender side of the email"
146,Services shared by the whole hospital-Information Security Zone,Email security recommendations,What are some common security settings you should enable on your email account? ✅,information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"Based on your daily speaking tone, answer the questions as follows:

Email security settings you should enable on your account? Hmm, according to the information service department's recommendations, the settings we recommend turning on include anti-hacking recommendations, security settings, email protection recommendations for both home office and office, and social networking Engineering attack protection suggestions, etc. These settings can effectively improve the security of email. For related operation settings, please refer to: https://its.sinica.edu.tw/posts/155186."
147,Services shared by the whole hospital-Information Security Zone,Email security recommendations,How can you protect yourself from phishing attacks when checking your emails? ✅,information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"OK! On how to protect yourself from social engineering attacks, I recommend taking the following steps:

First, make sure your email system has the latest security patches installed. This protects your system from social engineering attacks.

Second, set a secure password and verification code to keep your email account safe.

Third, avoid opening emails or links from unknown sources. Social engineering attackers often use such emails or links in an attempt to defraud"
148,Services shared by the whole hospital-Information Security Zone,Email security recommendations,What are some best practices for securing your email account when working from home or in the office? ✅,information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"根據日常說話語氣，回答問題如下：

Email security is an important issue when working from home or in the office. According to the information provided by the Information Services Department, there are several best practices for securing your email account, including:

1. Setting up anti-virus software and updating virus definitions.
2. Using strong passwords and changing them regularly.
3. Enabling two-factor authentication (2FA) for added security.
4"
149,Services shared by the whole hospital-Information Security Zone,Email security recommendations,How can you,information,https://its.sinica.edu.tw/posts/155186,Information Service Desk 02-2789-8865,"Follow the instructions and answer the questions using a normal speaking tone and avoid using particles.

Answer:
The Information Service Center provides email security protection suggestions, including anti-hacking suggestions, security settings, email protection suggestions applicable to both home office and office, and social engineering attack protection suggestions. Colleagues can make relevant settings according to the instructions. , which can effectively improve the security of email usage. For related operation settings, please refer to: https://its.sinica.edu.tw/posts/15"
150,Services shared by the whole hospital-Information Security Zone,Social engineering protection and cases,"oh! So, do you know what information security warnings Taiwan’s National Center for Information and Communications Technology (NCIC) has issued? 🤔",information,https://its.sinica.edu.tw/archives/1485c1a30a28f395,Information Service Desk 02-2789-8866,"oh! OK! According to the relevant reference documents of the Information Service Department, I found that Taiwan’s National Information Center (NCIC) has issued several information security warnings, including warnings related to social engineering attacks. For example:

Social engineering attack warning signs:

NCIC issued a warning in June 2019, stating that social engineering attackers use email social engineering techniques to pretend to be legitimate senders and send emails in an attempt to trick recipients into opening"
151,Services shared by the whole hospital-Information Security Zone,Social engineering protection and cases,Do you know what Social Engineering Attacks are? What types does it have? 🤔,information,https://its.sinica.edu.tw/archives/1485c1a30a28f395,Information Service Desk 02-2789-8866,"Social Engineering Attacks refer to attack methods in which hackers take advantage of human psychological weaknesses or habits in an attempt to deceive individuals or organizations into confidential information or access rights. Common social engineering attack techniques include:

1. Email Social Engineering Attacks: Hackers will send emails disguised as legitimate or familiar organizations, asking victims to open attachments or links, or provide personal information.
2. Phishing social engineering attacks (Ph"
152,Services shared by the whole hospital-Information Security Zone,Social engineering protection and cases,Have you heard of “Email Social Engineering”? How does it work? What are the typical attack techniques? 🤔,information,https://its.sinica.edu.tw/archives/1485c1a30a28f395,Information Service Desk 02-2789-8866,"OK! According to the text description, ""Email Social Engineering"" refers to hackers using emails to conduct social engineering attacks in an attempt to defraud the victim's personal information or access rights. Typical attack methods include:

1. Sending emails pretending to be from official organizations or well-known individuals: emails disguised as banks, government agencies or well-known companies, asking victims to provide personal information or forward emails.
2. Sending phishing emails: pretending to be online banking or"
153,Administrative Special Services-Information Security Zone,Vulnerability Scanning Tool Recommendations,"OK, so you're looking for some recommendations on weakness scanning tools, right? Like, who are you and why do you need this info? 🤔 But yeah, we've got some great options for you! 📈",information,https://its.sinica.edu.tw/archives/622ac00fd946fea8,Information Service Desk 02-2789-8867,"OK, so you're looking for recommendations on weakness scanning tools. Who are you and why do you need this info? 🤔 But yeah, we've got some great options for you! 📈

answer:

The vulnerability scanning tools recommended by the Information Service Office are divided into host vulnerability scanning, website vulnerability scanning and source code detection. Host vulnerability scanning tools, it is recommended to use Tenable Nessus and Rapid"
154,Administrative Special Services-Information Security Zone,Vulnerability Scanning Tool Recommendations,"So, like, there are these tools that are really good for finding weaknesses in your system. They're like, the best in the biz, if you ask me! ���",information,https://its.sinica.edu.tw/archives/622ac00fd946fea8,Information Service Desk 02-2789-8867,"Based on the principles of daily speaking tone and avoiding the use of particles, I suggest the following answer:

These tools are recommended by Information Services and are among the best vulnerability scanning tools available today, if we ask. (Tenable Nessus and Rapid7 Nexpose are host vulnerability scanning tools, HCL AppScan, Acunetix and HP Webinspect are website vulnerability scanning tools, and Checkmarx and Fortify are source code detection tools."
155,Services shared by the whole hospital-Information Security Zone,Academia Sinica’s “E-mail Sending Format Recommendations”,"oh! So, what are the recommendations for the ""email sending format"" recommended by Academia Sinica? (shrugs doubtfully)",information,https://its.sinica.edu.tw/archives/8ccce3cf12b696fe,Information Service Desk 02-2789-8868,"oh! OK! According to the recommendations of Academia Sinica, there are three recommended items for email sending format:

1. The name of the recipient or organization should be clearly stated in the subject field of the letter.
2. The content of the letter should avoid using particles and be written in a formal tone.
3. Letter attachments should preferably be in PDF or Zip format, with a description of the file name and content summary.

oh! That's it"
156,Services shared by the whole hospital-Information Security Zone,Academia Sinica’s “E-mail Sending Format Recommendations”,"Why did Academia Sinica propose this ""e-mail sending format recommendation""? (Opens eyes curiously)",information,https://its.sinica.edu.tw/archives/8ccce3cf12b696fe,Information Service Desk 02-2789-8868,"According to Academia Sinica's ""E-mail Sending Format Recommendations"", it is mainly to reduce the risk of colleagues suffering from fraud or phishing emails, increase the information identified by Academia Sinica's letters, and improve the security of colleagues receiving emails. This suggestion applies to announcements within the unit, meeting notices, automatic system notification letters, etc. It can also be used for other purposes depending on the circumstances of each unit.

Tone: Answer seriously
 
Example:
In order to reduce the risk of colleagues suffering from fraud or phishing emails, Academia Sinica has added information on Academia Sinica letter identification"
157,Services shared by the whole hospital-Information Security Zone,Academia Sinica’s “E-mail Sending Format Recommendations”,"I heard that this ""recommended matter"" applies to Academia Sinica's ""Internal Announcements"", ""Meeting Notices"", and ""System Automatic Notification Letters"". Is this true? (Open your mouth in anticipation",information,https://its.sinica.edu.tw/archives/8ccce3cf12b696fe,Information Service Desk 02-2789-8868,"Yes, according to Academia Sinica's ""recommended matters"", it is applicable to Academia Sinica's ""Internal Announcements"", ""Meeting Notices"" and ""System Automatic Notification Letters"". This means that the content of these letters or notification letters must comply with the format or content recommended by Academia Sinica.

For example, ""internal announcements"" refer to official announcements issued by various units of Academia Sinica, and the content must be related to the business or policies of Academia Sinica; ""meeting notices"" refer to meetings or activities held by various units of Academia Sinica"
158,Services shared by the whole hospital-Information Security Zone,List of recently discontinued software,"oh! Then I heard that the Information Services Office has recently updated the list of software that will be terminated in the near future! (Super excited) They regularly update and announce every six months, which contains a lot of popular software, such as Windows, Windows Server, CentOS, Red Hat Enterprise Linux, Apache HTTP Server, MySQL, SQL Server, Maria DB, PostgreSQL, PHP, Nginx and more! (too hard to choose)",information,https://its.sinica.edu.tw/posts/167143,Information Service Desk 02-2789-8869,"oh! That! Heard the news! The Information Service Department has recently updated and regularly announced the list of software that will be discontinued in the near future! (Ah! Good!) They update and announce every six months, including a lot of popular software, such as Windows, Windows Server, CentOS, Red Hat Enterprise Linux, Apache HTTP Server, MySQL, SQL Server, Maria DB, PostgreSQL, PHP, Nginx and more! (Ah good!)

Tone:

oh! That"
159,Services shared by the whole hospital-Information Security Zone,List of recently discontinued software,"Hey, do you know? They have announced the latest end of support",information,https://its.sinica.edu.tw/posts/167143,Information Service Desk 02-2789-8869,"Well, they recently updated and announced the end of support list, including Windows, Windows Server, CentOS, Red Hat Enterprise Linux, Apache HTTP Server, MySQL, SQL Server, Maria DB, PostgreSQL, PHP, Nginx and other software. Please cooperate to deactivate it. For the old version of the software, please refer to the website for detailed version end of support time: https://its.sinica.edu.tw/posts/167143."
160,Administrative Special Services-Information Security Zone,Endpoint protection,That's fine! The following are questions based on service items and service descriptions:,information,https://its.sinica.edu.tw/pages/2531,Information Service Desk 02-2789-8870,"very good! According to the service items and service description, the questions I asked are as follows:

1. What kind of information security protection services does Xensor software provide?
2. How does the Xensor software work?
3. What platforms does Xensor support?
4. How to apply for Xensor software?
5. Where can I obtain detailed download information for the Xensor software?"
